employee_id,hire_date,hire_source
emp_001641,2024-10-31,linkedin
emp_001642,2024-10-31,company_site
emp_001643,2025-11-30,referral
emp_001644,2023-10-01,referral
emp_001645,2023-03-02,company_site
emp_001646,2025-07-01,linkedin
emp_001647,2022-07-01,company_site
emp_001648,2025-05-01,linkedin
emp_001649,2023-07-02,university
emp_001650,2022-08-01,referral
emp_001651,2025-10-31,recruiter
emp_001652,2025-10-31,recruiter
emp_001653,2022-08-31,university
emp_001654,2020-10-31,recruiter
emp_001655,2024-05-01,boomerang
emp_001656,2024-10-31,referral
emp_001657,2024-07-31,linkedin
emp_001658,2025-04-01,recruiter
emp_001659,2023-01-30,referral
emp_001660,2020-05-01,linkedin
emp_001661,2024-07-01,boomerang
emp_001662,2025-08-31,company_site
emp_001663,2022-07-01,linkedin
emp_001664,2025-08-01,referral
emp_001665,2021-06-01,university
emp_001666,2024-07-31,referral
emp_001667,2022-07-01,university
emp_001668,2025-05-01,linkedin
emp_001669,2017-10-31,boomerang
emp_001670,2022-07-01,company_site
emp_001671,2024-09-30,linkedin
emp_001672,2020-10-31,referral
emp_001673,2024-07-31,recruiter
emp_001674,2024-12-31,linkedin
emp_001675,2023-05-02,recruiter
emp_001676,2021-08-31,boomerang
emp_001677,2022-12-31,referral
emp_001678,2021-10-31,referral
emp_001679,2026-04-01,referral
emp_001680,2025-06-01,university
emp_001681,2020-12-30,referral
emp_001682,2023-06-01,recruiter
emp_001683,2025-10-31,university
emp_001684,2024-03-01,company_site
emp_001685,2025-10-01,referral
emp_001686,2021-06-01,company_site
emp_001687,2022-08-31,university
emp_001688,2024-11-30,recruiter
emp_001689,2025-08-31,linkedin
emp_001690,2024-12-31,referral
emp_001691,2026-06-01,referral
emp_001692,2019-04-01,linkedin
emp_001693,2025-03-01,referral
emp_001694,2026-01-30,linkedin
emp_001695,2020-11-30,referral
emp_001696,2025-07-01,boomerang
emp_001697,2024-04-01,recruiter
emp_001698,2025-10-31,university
emp_001699,2025-07-01,referral
emp_001700,2023-08-01,linkedin
emp_001701,2025-03-01,referral
emp_001702,2025-08-01,recruiter
emp_001703,2019-04-01,boomerang
emp_001704,2024-04-01,university
emp_001705,2025-10-01,recruiter
emp_001706,2025-01-30,university
emp_001707,2024-07-01,company_site
emp_001708,2022-10-31,recruiter
emp_001709,2025-08-01,referral
emp_001710,2023-09-01,referral
emp_001711,2023-09-01,linkedin
emp_001712,2023-05-02,recruiter
emp_001713,2025-07-01,referral
emp_001714,2018-05-01,linkedin
emp_001715,2024-10-31,university
emp_001716,2023-12-01,company_site
emp_001717,2023-12-31,recruiter
emp_001718,2025-08-01,referral
emp_001719,2019-05-02,recruiter
emp_001720,2024-07-01,referral
emp_001721,2024-11-30,linkedin
emp_001722,2026-04-01,linkedin
emp_001723,2026-07-01,company_site
emp_001724,2025-08-31,recruiter
emp_001725,2025-08-31,referral
emp_001726,2024-11-30,boomerang
emp_001727,2025-07-01,linkedin
emp_001728,2025-01-30,linkedin
emp_001729,2024-09-30,conference
emp_001730,2024-01-31,linkedin
emp_001731,2022-08-31,recruiter
emp_001732,2023-09-01,referral
emp_001733,2023-05-02,university
emp_001734,2025-01-30,company_site
emp_001735,2022-03-02,conference
emp_001736,2014-11-30,boomerang
emp_001737,2024-01-31,recruiter
emp_001738,2025-01-30,university
emp_001739,2021-10-31,university
emp_001740,2025-04-01,referral
emp_001741,2022-01-30,company_site
emp_001742,2024-08-31,referral
emp_001743,2022-08-31,referral
emp_001744,2025-05-01,linkedin
emp_001745,2024-11-30,company_site
emp_001746,2025-11-30,recruiter
emp_001747,2022-06-01,recruiter
emp_001748,2017-07-01,company_site
emp_001749,2019-06-01,referral
emp_001750,2023-12-31,linkedin
emp_001751,2024-05-31,referral
emp_001752,2021-12-31,company_site
emp_001753,2021-11-30,recruiter
emp_001754,2024-05-01,referral
emp_001755,2020-11-30,boomerang
emp_001756,2021-01-30,boomerang
emp_001757,2025-08-31,company_site
emp_001758,2025-01-30,company_site
emp_001759,2026-07-01,linkedin
emp_001760,2025-12-31,university
emp_001761,2025-03-01,linkedin
emp_001762,2024-10-31,linkedin
emp_001763,2023-03-02,referral
emp_001764,2020-08-31,recruiter
emp_001765,2024-08-31,linkedin
emp_001766,2025-01-30,referral
emp_001767,2023-12-31,linkedin
emp_001768,2025-06-01,referral
emp_001769,2025-08-31,referral
emp_001770,2024-11-30,referral
emp_001771,2025-03-01,linkedin
emp_001772,2025-12-31,linkedin
emp_001773,2022-07-01,referral
emp_001774,2018-07-01,conference
emp_001775,2020-11-30,referral
emp_001776,2025-11-30,university
emp_001777,2025-10-01,company_site
emp_001778,2024-04-01,linkedin
emp_001779,2024-07-31,linkedin
emp_001780,2026-04-01,referral
emp_001781,2025-10-01,referral
emp_001782,2024-09-30,company_site
emp_001783,2022-03-02,referral
emp_001784,2025-10-31,referral
emp_001785,2023-12-01,linkedin
emp_001786,2015-07-01,recruiter
emp_001787,2010-03-01,linkedin
emp_001788,2026-07-01,linkedin
emp_001789,2025-11-30,recruiter
emp_001790,2024-09-30,linkedin
emp_001791,2023-05-02,referral
emp_001792,2024-07-01,referral
emp_001793,2025-08-31,referral
emp_001794,2021-11-30,linkedin
emp_001795,2022-10-31,referral
emp_001796,2024-05-01,company_site
emp_001797,2024-09-30,conference
emp_001798,2021-04-01,linkedin
emp_001799,2021-07-01,boomerang
emp_001800,2022-04-01,recruiter
emp_001801,2025-08-31,boomerang
emp_001802,2023-01-30,university
emp_001803,2021-12-31,linkedin
emp_001804,2023-12-31,company_site
emp_001805,2024-09-30,referral
emp_001806,2024-09-30,company_site
emp_001807,2023-04-01,recruiter
emp_001808,2024-09-30,linkedin
emp_001809,2020-12-30,referral
emp_001810,2023-09-01,company_site
emp_001811,2024-07-01,linkedin
emp_001812,2024-07-31,linkedin
emp_001813,2024-05-01,linkedin
emp_001814,2023-03-02,referral
emp_001815,2023-09-01,referral
emp_001816,2023-09-01,recruiter
emp_001817,2024-04-01,recruiter
emp_001818,2022-06-01,linkedin
emp_001819,2024-05-31,recruiter
emp_001820,2025-08-01,conference
emp_001821,2024-12-31,recruiter
emp_001822,2024-05-01,recruiter
emp_001823,2023-09-01,referral
emp_001824,2024-08-31,referral
emp_001825,2023-10-31,referral
emp_001826,2025-06-01,recruiter
emp_001827,2024-11-30,university
emp_001828,2016-08-31,linkedin
emp_001829,2019-04-01,linkedin
emp_001830,2025-01-30,company_site
emp_001831,2025-10-31,recruiter
emp_001832,2024-07-01,referral
emp_001833,2024-01-31,company_site
emp_001834,2022-10-01,company_site
emp_001835,2020-07-31,conference
emp_001836,2023-06-01,referral
emp_001837,2023-08-01,referral
emp_001838,2025-06-01,linkedin
emp_001839,2023-01-30,university
emp_001840,2023-04-01,referral
emp_001841,2025-08-01,referral
emp_001842,2022-08-31,recruiter
emp_001843,2023-12-01,referral
emp_001844,2020-09-30,university
emp_001845,2024-10-31,referral
emp_001846,2025-08-01,university
emp_001847,2023-12-01,recruiter
emp_001848,2024-10-31,recruiter
emp_001849,2024-07-31,recruiter
emp_001850,2019-10-31,referral
emp_001851,2021-08-31,linkedin
emp_001852,2024-01-31,linkedin
emp_001853,2023-10-31,linkedin
emp_001854,2020-08-31,referral
emp_001855,2023-10-01,referral
emp_001856,2023-01-30,university
emp_001857,2023-12-31,recruiter
emp_001858,2024-03-01,linkedin
emp_001859,2020-07-31,company_site
emp_001860,2024-12-31,linkedin
emp_001861,2024-05-01,referral
emp_001862,2025-11-30,company_site
emp_001863,2020-11-30,referral
emp_001864,2024-07-01,referral
emp_001865,2023-12-01,boomerang
emp_001866,2024-08-31,boomerang
emp_001867,2023-09-01,referral
emp_001868,2025-10-31,referral
emp_001869,2025-11-30,linkedin
emp_001870,2024-10-31,referral
emp_001871,2024-08-31,linkedin
emp_001872,2019-12-31,conference
emp_001873,2024-11-30,recruiter
emp_001874,2023-10-01,linkedin
emp_001875,2025-12-31,referral
emp_001876,2020-11-30,referral
emp_001877,2019-08-31,boomerang
emp_001878,2024-09-30,recruiter
emp_001879,2024-12-31,referral
emp_001880,2024-07-31,recruiter
emp_001881,2022-12-01,recruiter
emp_001882,2026-07-01,referral
emp_001883,2020-03-01,linkedin
emp_001884,2024-04-01,company_site
emp_001885,2023-09-01,company_site
emp_001886,2017-12-31,referral
emp_001887,2023-09-01,referral
emp_001888,2021-12-31,company_site
emp_001889,2025-08-01,referral
emp_001890,2024-03-01,recruiter
emp_001891,2024-07-31,linkedin
emp_001892,2019-12-31,university
emp_001893,2024-11-30,linkedin
emp_001894,2025-04-01,linkedin
emp_001895,2023-10-01,recruiter
emp_001896,2024-11-30,recruiter
emp_001897,2024-07-01,referral
emp_001898,2025-08-01,company_site
emp_001899,2024-11-30,referral
emp_001900,2022-08-31,recruiter
emp_001901,2023-09-01,linkedin
emp_001902,2024-12-31,recruiter
emp_001903,2024-11-30,company_site
emp_001904,2025-08-01,linkedin
emp_001905,2015-10-31,referral
emp_001906,2024-08-31,recruiter
emp_001907,2025-05-01,company_site
emp_001908,2020-07-31,referral
emp_001909,2023-03-02,linkedin
emp_001910,2023-03-02,referral
emp_001911,2017-01-30,university
emp_001912,2023-10-01,referral
emp_001913,2024-01-31,referral
emp_001914,2022-10-31,university
emp_001915,2022-08-31,referral
emp_001916,2023-03-02,company_site
emp_001917,2023-07-02,linkedin
emp_001918,2017-03-01,university
emp_001919,2024-08-31,recruiter
emp_001920,2025-06-01,linkedin
emp_001921,2022-12-31,referral
emp_001922,2024-12-31,company_site
emp_001923,2023-09-01,referral
emp_001924,2024-10-31,recruiter
emp_001925,2022-10-31,referral
emp_001926,2025-10-01,referral
emp_001927,2025-10-31,boomerang
emp_001928,2022-12-31,referral
emp_001929,2021-11-30,referral
emp_001930,2024-09-30,recruiter
emp_001931,2024-11-30,recruiter
emp_001932,2024-11-30,recruiter
emp_001933,2021-04-01,referral
emp_001934,2023-06-01,referral
emp_001935,2022-12-01,linkedin
emp_001936,2026-01-30,linkedin
emp_001937,2023-10-31,university
emp_001938,2024-11-30,recruiter
emp_001939,2024-01-31,boomerang
emp_001940,2020-09-30,linkedin
emp_001941,2025-06-01,referral
emp_001942,2024-04-01,referral
emp_001943,2026-03-02,boomerang
emp_001944,2020-07-01,referral
emp_001945,2024-12-31,linkedin
emp_001946,2024-11-30,referral
emp_001947,2022-01-30,recruiter
emp_001948,2025-07-01,company_site
emp_001949,2024-11-30,linkedin
emp_001950,2020-07-01,referral
emp_001951,2023-07-02,university
emp_001952,2023-08-01,linkedin
emp_001953,2024-11-30,linkedin
emp_001954,2024-03-01,university
emp_001955,2022-10-31,recruiter
emp_001956,2025-10-01,recruiter
emp_001957,2020-09-30,linkedin
emp_001958,2021-01-30,recruiter
emp_001959,2025-06-01,referral
emp_001960,2022-07-01,linkedin
emp_001961,2024-10-31,referral
emp_001962,2022-07-01,company_site
emp_001963,2024-11-30,boomerang
emp_001964,2024-01-31,referral
emp_001965,2026-04-01,recruiter
emp_001966,2022-03-02,recruiter
emp_001967,2024-07-31,recruiter
emp_001968,2018-10-01,recruiter
emp_001969,2023-01-30,linkedin
emp_001970,2024-10-31,conference
emp_001971,2022-08-31,referral
emp_001972,2023-09-01,linkedin
emp_001973,2022-06-01,referral
emp_001974,2024-09-30,linkedin
emp_001975,2023-12-01,company_site
emp_001976,2019-03-02,linkedin
emp_001977,2020-11-30,company_site
emp_001978,2025-01-30,recruiter
emp_001979,2024-05-01,linkedin
emp_001980,2021-05-01,linkedin
emp_001981,2024-05-01,linkedin
emp_001982,2023-12-01,company_site
emp_001983,2026-03-02,referral
emp_001984,2026-03-02,conference
emp_001985,2023-05-02,linkedin
emp_001986,2018-01-30,referral
emp_001987,2023-10-01,referral
emp_001988,2023-01-30,recruiter
emp_001989,2021-05-01,boomerang
emp_001990,2024-09-30,referral
emp_001991,2024-03-01,linkedin
emp_001992,2026-01-30,referral
emp_001993,2020-07-31,linkedin
emp_001994,2021-09-30,referral
emp_001995,2023-10-31,recruiter
emp_001996,2024-05-01,recruiter
emp_001997,2025-08-31,recruiter
emp_001998,2024-11-30,referral
emp_001999,2023-05-02,referral
emp_002000,2024-08-31,referral
emp_002001,2019-01-30,linkedin
emp_002002,2026-03-02,referral
emp_002003,2024-08-31,recruiter
emp_002004,2024-08-31,company_site
emp_002005,2021-12-31,company_site
emp_002006,2025-05-01,referral
emp_002007,2022-12-31,recruiter
emp_002008,2024-11-30,referral
emp_002009,2023-07-02,referral
emp_002010,2024-07-01,linkedin
emp_002011,2024-09-30,company_site
emp_002012,2024-05-31,referral
emp_002013,2023-04-01,company_site
emp_002014,2025-08-01,referral
emp_002015,2024-09-30,boomerang
emp_002016,2024-07-31,referral
emp_002017,2022-10-01,referral
emp_002018,2020-08-31,recruiter
emp_002019,2023-06-01,company_site
emp_002020,2023-08-01,university
emp_002021,2022-08-31,linkedin
emp_002022,2025-08-01,boomerang
emp_002023,2016-01-30,linkedin
emp_002024,2024-08-31,linkedin
emp_002025,2025-10-01,university
emp_002026,2025-12-31,university
emp_002027,2023-01-30,recruiter
emp_002028,2024-09-30,company_site
emp_002029,2022-03-02,referral
emp_002030,2024-09-30,linkedin
emp_002031,2024-07-01,recruiter
emp_002032,2023-12-31,referral
emp_002033,2023-01-30,referral
emp_002034,2024-01-31,university
emp_002035,2022-08-01,university
emp_002036,2025-06-01,referral
emp_002037,2025-01-30,company_site
emp_002038,2024-03-01,company_site
emp_002039,2025-10-31,recruiter
emp_002040,2024-07-01,referral
emp_002041,2025-11-30,referral
emp_002042,2024-08-31,company_site
emp_002043,2024-04-01,recruiter
emp_002044,2025-03-01,recruiter
emp_002045,2024-04-01,linkedin
emp_002046,2024-07-01,referral
emp_002047,2024-10-31,university
emp_002048,2025-01-30,referral
emp_002049,2025-01-30,recruiter
emp_002050,2025-11-30,referral
emp_002051,2024-08-31,recruiter
emp_002052,2024-08-31,company_site
emp_002053,2024-09-30,referral
emp_002054,2020-05-01,linkedin
emp_002055,2025-05-01,company_site
emp_002056,2022-12-31,linkedin
emp_002057,2024-01-31,linkedin
emp_002058,2021-11-30,referral
emp_002059,2022-12-01,boomerang
emp_002060,2021-08-31,company_site
emp_002061,2022-10-31,linkedin
emp_002062,2020-03-31,referral
emp_002063,2025-10-01,linkedin
emp_002064,2025-06-01,referral
emp_002065,2024-05-01,referral
emp_002066,2020-03-01,linkedin
emp_002067,2021-08-31,recruiter
emp_002068,2024-01-31,referral
emp_002069,2020-09-30,linkedin
emp_002070,2022-05-01,company_site
emp_002071,2022-10-31,linkedin
emp_002072,2025-07-01,company_site
emp_002073,2024-05-31,referral
emp_002074,2022-05-01,recruiter
emp_002075,2022-06-01,referral
emp_002076,2021-12-31,recruiter
emp_002077,2023-10-31,boomerang
emp_002078,2024-07-31,referral
emp_002079,2016-03-31,recruiter
emp_002080,2021-09-30,boomerang
emp_002081,2025-05-01,referral
emp_002082,2024-12-31,university
emp_002083,2018-10-31,university
emp_002084,2023-12-01,recruiter
emp_002085,2023-06-01,recruiter
emp_002086,2025-06-01,university
emp_002087,2026-03-02,company_site
emp_002088,2024-07-01,referral
emp_002089,2025-08-31,linkedin
emp_002090,2024-05-31,linkedin
emp_002091,2025-04-01,referral
emp_002092,2017-07-01,linkedin
emp_002093,2024-07-01,linkedin
emp_002094,2024-12-31,conference
emp_002095,2024-07-31,referral
emp_002096,2020-03-31,linkedin
emp_002097,2026-01-30,linkedin
emp_002098,2023-12-01,company_site
emp_002099,2019-01-30,linkedin
emp_002100,2022-10-31,referral
emp_002101,2026-04-01,linkedin
emp_002102,2023-01-30,referral
emp_002103,2025-05-01,university
emp_002104,2025-06-01,company_site
emp_002105,2022-06-01,linkedin
emp_002106,2018-10-01,company_site
emp_002107,2023-12-01,linkedin
emp_002108,2022-08-31,linkedin
emp_002109,2025-08-31,linkedin
emp_002110,2023-10-31,referral
emp_002111,2023-09-01,company_site
emp_002112,2022-05-01,university
emp_002113,2023-12-01,referral
emp_002114,2025-01-30,university
emp_002115,2024-10-31,referral
emp_002116,2026-01-30,linkedin
emp_002117,2022-10-01,referral
emp_002118,2023-12-01,company_site
emp_002119,2026-03-02,referral
emp_002120,2025-07-01,company_site
emp_002121,2024-05-01,referral
emp_002122,2024-07-31,recruiter
emp_002123,2025-11-30,university
emp_002124,2021-05-01,linkedin
emp_002125,2023-10-01,referral
emp_002126,2024-05-01,linkedin
emp_002127,2022-08-01,linkedin
emp_002128,2023-07-02,linkedin
emp_002129,2023-12-31,company_site
emp_002130,2023-12-31,referral
emp_002131,2024-09-30,recruiter
emp_002132,2024-10-31,linkedin
emp_002133,2026-03-02,referral
emp_002134,2024-10-31,referral
emp_002135,2025-08-01,linkedin
emp_002136,2024-05-01,linkedin
emp_002137,2024-09-30,recruiter
emp_002138,2023-03-02,linkedin
emp_002139,2023-05-02,linkedin
emp_002140,2022-10-31,referral
emp_002141,2024-11-30,referral
emp_002142,2024-10-31,referral
emp_002143,2026-05-02,linkedin
emp_002144,2024-09-30,linkedin
emp_002145,2023-08-01,recruiter
emp_002146,2024-03-01,boomerang
emp_002147,2025-11-30,recruiter
emp_002148,2025-03-01,recruiter
emp_002149,2022-12-01,referral
emp_002150,2024-07-31,linkedin
emp_002151,2022-10-01,linkedin
emp_002152,2025-07-01,university
emp_002153,2021-06-01,referral
emp_002154,2024-12-31,university
emp_002155,2024-11-30,referral
emp_002156,2023-04-01,referral
emp_002157,2022-08-01,linkedin
emp_002158,2023-04-01,recruiter
emp_002159,2024-09-30,referral
emp_002160,2025-10-01,company_site
emp_002161,2024-08-31,recruiter
emp_002162,2023-06-01,recruiter
emp_002163,2026-01-30,company_site
emp_002164,2023-12-31,referral
emp_002165,2024-04-01,university
emp_002166,2022-06-01,referral
emp_002167,2018-01-30,company_site
emp_002168,2021-09-30,conference
emp_002169,2017-06-01,company_site
emp_002170,2025-01-30,conference
emp_002171,2021-03-01,boomerang
emp_002172,2024-05-01,referral
emp_002173,2024-12-31,recruiter
emp_002174,2023-10-01,referral
emp_002175,2024-04-01,recruiter
emp_002176,2023-12-31,recruiter
emp_002177,2023-12-31,recruiter
emp_002178,2025-07-01,referral
emp_002179,2024-01-31,conference
emp_002180,2023-06-01,university
emp_002181,2022-12-31,linkedin
emp_002182,2023-08-01,linkedin
emp_002183,2025-08-01,linkedin
emp_002184,2024-10-31,boomerang
emp_002185,2025-05-01,linkedin
emp_002186,2023-10-31,referral
emp_002187,2022-08-31,university
emp_002188,2024-05-01,linkedin
emp_002189,2024-05-01,referral
emp_002190,2024-04-01,referral
emp_002191,2022-12-01,company_site
emp_002192,2025-04-01,linkedin
emp_002193,2022-05-01,linkedin
emp_002194,2025-10-01,recruiter
emp_002195,2022-06-01,recruiter
emp_002196,2015-07-01,company_site
emp_002197,2024-04-01,company_site
emp_002198,2022-03-02,company_site
emp_002199,2024-07-01,linkedin
emp_002200,2025-05-01,university
emp_002201,2026-05-02,company_site
emp_002202,2022-07-01,referral
emp_002203,2023-03-02,conference
emp_002204,2024-01-31,recruiter
emp_002205,2025-10-31,linkedin
emp_002206,2024-04-01,company_site
emp_002207,2025-10-01,referral
emp_002208,2024-03-01,linkedin
emp_002209,2023-10-01,referral
emp_002210,2023-09-01,university
emp_002211,2023-01-30,recruiter
emp_002212,2023-10-31,recruiter
emp_002213,2022-10-01,company_site
emp_002214,2022-08-01,recruiter
emp_002215,2023-12-01,referral
emp_002216,2024-05-31,company_site
emp_002217,2025-08-31,referral
emp_002218,2019-03-02,referral
emp_002219,2025-03-01,company_site
emp_002220,2024-11-30,linkedin
emp_002221,2025-05-01,recruiter
emp_002222,2023-10-01,linkedin
emp_002223,2025-10-31,linkedin
emp_002224,2022-04-01,recruiter
emp_002225,2023-04-01,linkedin
emp_002226,2022-08-31,company_site
emp_002227,2025-01-30,referral
emp_002228,2025-10-31,recruiter
emp_002229,2024-01-31,referral
emp_002230,2024-09-30,university
emp_002231,2025-03-01,recruiter
emp_002232,2023-06-01,referral
emp_002233,2022-04-01,recruiter
emp_002234,2025-03-01,linkedin
emp_002235,2024-04-01,linkedin
emp_002236,2025-06-01,recruiter
emp_002237,2024-04-01,referral
emp_002238,2022-04-01,recruiter
emp_002239,2023-03-02,recruiter
emp_002240,2025-04-01,university
emp_002241,2020-10-31,recruiter
emp_002242,2025-08-31,conference
emp_002243,2026-01-30,recruiter
emp_002244,2025-10-01,referral
emp_002245,2022-12-01,referral
emp_002246,2021-05-01,referral
emp_002247,2023-10-31,linkedin
emp_002248,2020-05-31,linkedin
emp_002249,2023-06-01,recruiter
emp_002250,2025-07-01,referral
emp_002251,2024-01-31,linkedin
emp_002252,2024-09-30,referral
emp_002253,2022-01-30,referral
emp_002254,2022-04-01,linkedin
emp_002255,2021-09-30,recruiter
emp_002256,2021-12-31,university
emp_002257,2021-05-01,linkedin
emp_002258,2025-07-01,university
emp_002259,2022-12-01,referral
emp_002260,2024-07-31,conference
emp_002261,2024-01-31,referral
emp_002262,2024-07-01,recruiter
emp_002263,2024-03-01,referral
emp_002264,2022-12-31,linkedin
emp_002265,2025-12-31,referral
emp_002266,2022-10-01,linkedin
emp_002267,2023-08-01,referral
emp_002268,2020-11-30,recruiter
emp_002269,2022-08-31,linkedin
emp_002270,2021-09-30,recruiter
emp_002271,2022-04-01,university
emp_002272,2019-01-30,company_site
emp_002273,2019-12-01,recruiter
emp_002274,2023-03-02,referral
emp_002275,2023-01-30,referral
emp_002276,2023-05-02,recruiter
emp_002277,2026-06-01,linkedin
emp_002278,2023-09-01,conference
emp_002279,2022-08-31,recruiter
emp_002280,2026-07-01,company_site
emp_002281,2024-07-31,company_site
emp_002282,2024-07-31,linkedin
emp_002283,2024-04-01,company_site
emp_002284,2025-10-31,linkedin
emp_002285,2021-08-01,university
emp_002286,2020-11-30,recruiter
emp_002287,2023-03-02,referral
emp_002288,2024-08-31,referral
emp_002289,2025-01-30,linkedin
emp_002290,2024-09-30,linkedin
emp_002291,2021-09-30,referral
emp_002292,2022-07-01,linkedin
emp_002293,2023-10-31,company_site
emp_002294,2024-07-31,referral
emp_002295,2020-05-31,recruiter
emp_002296,2023-10-31,company_site
emp_002297,2016-05-31,linkedin
emp_002298,2025-08-31,linkedin
emp_002299,2023-10-01,boomerang
emp_002300,2025-08-31,linkedin
emp_002301,2024-04-01,recruiter
emp_002302,2021-12-31,recruiter
emp_002303,2022-06-01,recruiter
emp_002304,2022-01-30,referral
emp_002305,2024-05-01,recruiter
emp_002306,2021-12-31,university
emp_002307,2025-08-01,referral
emp_002308,2024-05-31,company_site
emp_002309,2025-08-01,linkedin
emp_002310,2022-10-01,referral
emp_002311,2023-04-01,recruiter
emp_002312,2021-08-31,university
emp_002313,2024-12-31,university
emp_002314,2025-12-31,linkedin
emp_002315,2022-10-01,recruiter
emp_002316,2025-04-01,recruiter
emp_002317,2025-05-01,company_site
emp_002318,2022-12-31,linkedin
emp_002319,2021-08-31,university
emp_002320,2024-07-31,linkedin
emp_002321,2023-08-01,recruiter
emp_002322,2022-04-01,referral
emp_002323,2025-05-01,linkedin
emp_002324,2025-01-30,company_site
emp_002325,2022-10-01,linkedin
emp_002326,2020-12-30,boomerang
emp_002327,2025-05-01,company_site
emp_002328,2024-10-31,linkedin
emp_002329,2021-08-01,recruiter
emp_002330,2025-08-31,referral
emp_002331,2023-07-02,referral
emp_002332,2022-10-31,referral
emp_002333,2023-01-30,recruiter
emp_002334,2024-01-31,recruiter
emp_002335,2025-11-30,linkedin
emp_002336,2023-12-31,recruiter
emp_002337,2025-12-31,recruiter
emp_002338,2024-04-01,company_site
emp_002339,2021-05-01,recruiter
emp_002340,2022-10-31,referral
emp_002341,2025-05-01,linkedin
emp_002342,2025-04-01,linkedin
emp_002343,2020-03-31,company_site
emp_002344,2022-08-01,conference
emp_002345,2024-07-31,referral
emp_002346,2022-08-31,recruiter
emp_002347,2025-04-01,company_site
emp_002348,2023-04-01,company_site
emp_002349,2025-08-01,linkedin
emp_002350,2024-12-31,referral
emp_002351,2024-05-31,referral
emp_002352,2024-05-31,recruiter
emp_002353,2024-03-01,linkedin
emp_002354,2022-08-01,referral
emp_002355,2024-05-31,recruiter
emp_002356,2022-07-01,company_site
emp_002357,2024-05-01,referral
emp_002358,2019-10-31,recruiter
emp_002359,2023-08-01,recruiter
emp_002360,2025-01-30,recruiter
emp_002361,2025-05-01,boomerang
emp_002362,2025-01-30,recruiter
emp_002363,2021-07-01,referral
emp_002364,2024-10-31,recruiter
emp_002365,2023-08-01,referral
emp_002366,2022-12-31,referral
emp_002367,2024-08-31,conference
emp_002368,2024-04-01,company_site
emp_002369,2024-07-31,linkedin
emp_002370,2024-01-31,recruiter
emp_002371,2024-11-30,conference
emp_002372,2023-03-02,referral
emp_002373,2024-07-01,university
emp_002374,2023-05-02,boomerang
emp_002375,2020-07-31,linkedin
emp_002376,2025-03-01,linkedin
emp_002377,2024-11-30,referral
emp_002378,2021-11-30,linkedin
emp_002379,2024-11-30,referral
emp_002380,2025-08-31,recruiter
emp_002381,2023-12-01,referral
emp_002382,2023-06-01,company_site
emp_002383,2025-10-01,linkedin
emp_002384,2025-12-31,boomerang
emp_002385,2023-04-01,company_site
emp_002386,2017-04-01,company_site
emp_002387,2019-12-01,linkedin
emp_002388,2024-10-31,boomerang
emp_002389,2025-03-01,linkedin
emp_002390,2020-11-30,referral
emp_002391,2024-03-01,referral
emp_002392,2024-12-31,university
emp_002393,2024-08-31,company_site
emp_002394,2023-10-31,university
emp_002395,2022-05-01,recruiter
emp_002396,2025-06-01,linkedin
emp_002397,2024-11-30,referral
emp_002398,2023-10-31,company_site
emp_002399,2022-06-01,referral
emp_002400,2024-07-01,conference
emp_002401,2024-08-31,referral
emp_002402,2022-05-01,recruiter
emp_002403,2025-10-01,company_site
emp_002404,2023-04-01,recruiter
emp_002405,2024-08-31,boomerang
emp_002406,2024-07-01,linkedin
emp_002407,2021-03-01,recruiter
emp_002408,2020-03-31,recruiter
emp_002409,2025-08-01,company_site
emp_002410,2023-07-02,company_site
emp_002411,2021-06-01,university
emp_002412,2025-07-01,referral
emp_002413,2024-09-30,recruiter
emp_002414,2025-11-30,boomerang
emp_002415,2023-08-01,company_site
emp_002416,2022-08-31,boomerang
emp_002417,2024-09-30,university
emp_002418,2023-12-01,referral
emp_002419,2026-03-02,conference
emp_002420,2023-03-02,referral
emp_002421,2024-04-01,referral
emp_002422,2024-04-01,conference
emp_002423,2024-07-01,university
emp_002424,2021-07-01,linkedin
emp_002425,2024-05-31,referral
emp_002426,2024-07-31,referral
emp_002427,2018-11-30,conference
emp_002428,2024-08-31,company_site
emp_002429,2018-11-30,company_site
emp_002430,2024-10-31,referral
emp_002431,2024-09-30,recruiter
emp_002432,2019-10-01,boomerang
emp_002433,2018-12-31,referral
emp_002434,2026-06-01,linkedin
emp_002435,2025-01-30,referral
emp_002436,2019-08-01,linkedin
emp_002437,2021-08-01,recruiter
emp_002438,2024-05-01,referral
emp_002439,2023-04-01,company_site
emp_002440,2024-04-01,linkedin
emp_002441,2021-08-01,university
emp_002442,2023-03-02,linkedin
emp_002443,2024-09-30,university
emp_002444,2025-10-31,referral
emp_002445,2022-12-01,recruiter
emp_002446,2025-05-01,referral
emp_002447,2023-12-01,conference
emp_002448,2023-10-31,referral
emp_002449,2021-12-31,conference
emp_002450,2021-01-30,recruiter
emp_002451,2023-10-31,linkedin
emp_002452,2024-04-01,referral
emp_002453,2024-12-31,recruiter
emp_002454,2023-12-01,referral
emp_002455,2024-09-30,referral
emp_002456,2023-03-02,referral
emp_002457,2021-08-01,linkedin
emp_002458,2024-07-01,referral
emp_002459,2023-07-02,referral
emp_002460,2024-10-31,conference
emp_002461,2025-11-30,conference
emp_002462,2025-03-01,linkedin
emp_002463,2023-07-02,linkedin
