employee_id,snapshot_date,mood,stress_level,sleep_quality,energy_level,burnout_exhaustion
emp_002949,2026-06-03,0.565,0.1722,0.478,0.6476,0.3818
emp_002950,2026-06-03,0.5425,0.5296,0.3513,0.6067,0.5483
emp_002953,2026-06-03,0.2848,0.4071,0.4484,0.5252,0.8287
emp_002955,2026-06-03,0.42,0.1133,0.3725,0.4609,0.4651
emp_002956,2026-06-03,0.5579,0.1375,0.5663,0.5619,0.5912
emp_002957,2026-06-03,0.5704,0.1095,0.3746,0.6889,0.3818
emp_002958,2026-06-03,0.6082,0.3005,0.1388,0.5448,0.5797
emp_002959,2026-06-03,0.5461,0.3096,0.2011,0.3301,0.4396
emp_002960,2026-06-03,0.4522,0.1715,0.3661,0.6557,0.5013
emp_002961,2026-06-03,0.4524,0.1803,0.5325,0.5544,0.4127
emp_002962,2026-06-03,0.4751,0.5036,0.3385,0.6841,0.3632
emp_002963,2026-06-03,0.5683,0.2386,0.3605,0.4827,0.3809
emp_002964,2026-06-03,0.4883,0.2526,0.3382,0.6688,0.3802
emp_002966,2026-06-03,0.5046,0.5461,0.2208,0.4037,0.5561
emp_002967,2026-06-03,0.5014,0.3219,0.4083,0.6338,0.3262
emp_002969,2026-06-03,0.5922,0.3541,0.2218,0.4143,0.455
emp_002970,2026-06-03,0.6476,0.7334,0.3169,0.6455,0.4488
emp_002971,2026-06-03,0.5574,0.3221,0.4124,0.41,0.401
emp_002972,2026-06-03,0.6015,0.3738,0.2715,0.4206,0.4998
emp_002973,2026-06-03,0.3056,0.5924,0.6633,0.5864,0.3184
emp_002974,2026-06-03,0.5215,0.4218,0.2938,0.6158,0.2297
emp_002975,2026-06-03,0.4715,0.2627,0.4117,0.3442,0.4371
emp_002976,2026-06-03,0.6561,0.4278,0.4741,0.5677,0.5798
emp_002977,2026-06-03,0.3762,0.3286,0.549,0.6082,0.5203
emp_002978,2026-06-03,0.328,0.3492,0.4611,0.7557,0.5449
emp_002979,2026-06-03,0.6034,0.2796,0.5777,0.6654,0.4905
emp_002980,2026-06-03,0.3522,0.4169,0.3676,0.5791,0.4528
emp_002983,2026-06-03,0.434,0.0,0.2534,0.5001,0.4953
emp_002984,2026-06-03,0.6033,0.4744,0.1757,0.5422,0.3763
emp_002985,2026-06-03,0.4821,0.723,0.2099,0.5345,0.4301
emp_002986,2026-06-03,0.4763,0.3124,0.3899,0.3659,0.4644
emp_002988,2026-06-03,0.5779,0.0375,0.4732,0.6941,0.4259
emp_002989,2026-06-03,0.5124,0.4887,0.4213,0.6936,0.357
emp_002990,2026-06-03,0.4884,0.3728,0.1824,0.6418,0.541
emp_002991,2026-06-03,0.6052,0.382,0.2806,0.4703,0.3585
emp_002992,2026-06-03,0.4307,0.0498,0.4511,0.6645,0.3547
emp_002993,2026-06-03,0.5224,0.1467,0.4668,0.434,0.378
emp_002994,2026-06-03,0.3279,0.3686,0.1481,0.6767,0.4867
emp_002996,2026-06-03,0.3836,0.091,0.3543,0.4586,0.4032
emp_002997,2026-06-03,0.5201,0.3307,0.3658,0.4686,0.3768
emp_002998,2026-06-03,0.4069,0.2468,0.4673,0.4712,0.3948
emp_003002,2026-06-03,0.595,0.5245,0.199,0.4062,0.4712
emp_003003,2026-06-03,0.3631,0.199,0.1417,0.6838,0.5439
emp_003004,2026-06-03,0.3156,0.2799,0.3391,0.7143,0.2083
emp_003006,2026-06-03,0.5451,0.3381,0.1994,0.3958,0.5539
emp_003007,2026-06-03,0.2264,0.5387,0.1049,0.4261,0.7169
emp_003008,2026-06-03,0.4761,0.4928,0.5987,0.6136,0.5711
emp_003011,2026-06-03,0.7641,0.4613,0.4016,0.5073,0.6211
emp_003012,2026-06-03,0.535,0.1905,0.3561,0.5746,0.4623
emp_003013,2026-06-03,0.4933,0.2322,0.5566,0.4298,0.4595
emp_003014,2026-06-03,0.4264,0.4189,0.2236,0.568,0.4719
emp_003015,2026-06-03,0.6214,0.4024,0.2658,0.4541,0.5872
emp_003016,2026-06-03,0.6757,0.2688,0.3065,0.5633,0.3984
emp_003017,2026-06-03,0.5673,0.1979,0.3793,0.5824,0.3276
emp_003018,2026-06-03,0.3034,0.3518,0.3977,0.6199,0.4872
emp_003019,2026-06-03,0.501,0.3425,0.2413,0.6273,0.3991
emp_003020,2026-06-03,0.3795,0.3784,0.3941,0.4048,0.4334
emp_003022,2026-06-03,0.6457,0.2831,0.4239,0.64,0.2395
emp_003023,2026-06-03,0.5356,0.4274,0.2601,0.429,0.4923
emp_003024,2026-06-03,0.2592,0.5306,0.2473,0.6649,0.5082
emp_003026,2026-06-03,0.8414,0.4238,0.3874,0.6338,0.3333
emp_003028,2026-06-03,0.5741,0.2923,0.4941,0.4837,0.4538
emp_003030,2026-06-03,0.5558,0.372,0.0699,0.5,0.4578
emp_003031,2026-06-03,0.4881,0.4795,0.4001,0.4951,0.6674
emp_003034,2026-06-03,0.3812,0.6071,0.3313,0.4347,0.4757
emp_003035,2026-06-03,0.4968,0.3131,0.4099,0.7306,0.4781
emp_003036,2026-06-03,0.4875,0.1509,0.501,0.5987,0.5129
emp_003038,2026-06-03,0.489,0.5176,0.2064,0.6424,0.4599
emp_003041,2026-06-03,0.3514,0.5889,0.4373,0.587,0.2953
emp_003042,2026-06-03,0.4496,0.2119,0.2751,0.4856,0.5142
emp_003043,2026-06-03,0.6381,0.3897,0.2632,0.574,0.3248
emp_003044,2026-06-03,0.554,0.1586,0.2408,0.7392,0.4537
emp_003045,2026-06-03,0.5254,0.1595,0.4486,0.7271,0.4687
emp_003046,2026-06-03,0.5071,0.6171,0.2288,0.4948,0.4867
emp_003047,2026-06-03,0.7269,0.5436,0.1872,0.7242,0.5397
emp_003048,2026-06-03,0.679,0.4227,0.4629,0.7001,0.6052
emp_003049,2026-06-03,0.4703,0.2991,0.675,0.6008,0.7617
emp_003050,2026-06-03,0.3412,0.4423,0.2573,0.5306,0.4744
emp_003051,2026-06-03,0.4452,0.5579,0.3686,0.5256,0.4541
emp_003052,2026-06-03,0.5329,0.2948,0.3135,0.6448,0.3145
emp_003054,2026-06-03,0.9803,0.1657,0.2647,0.6596,0.2304
emp_003056,2026-06-03,0.639,0.3294,0.486,0.5205,0.3718
emp_003057,2026-06-03,0.2373,0.5868,0.291,0.5854,0.5147
emp_003058,2026-06-03,0.3921,0.4293,0.4338,0.6667,0.415
emp_003059,2026-06-03,0.5512,0.1441,0.41,0.7202,0.4015
emp_003060,2026-06-03,0.35,0.3802,0.2033,0.4636,0.5265
emp_003061,2026-06-03,0.5767,0.1917,0.3674,0.6295,0.4223
emp_003062,2026-06-03,0.3978,0.361,0.2077,0.4337,0.5153
emp_003065,2026-06-03,0.6009,0.4097,0.4415,0.4782,0.5318
emp_003069,2026-06-03,0.4535,0.6567,0.3728,0.4642,0.5588
emp_003070,2026-06-03,0.4696,0.3242,0.1029,0.4739,0.4284
emp_003071,2026-06-03,0.627,0.3804,0.1493,0.5083,0.5221
emp_003072,2026-06-03,0.7389,0.0388,0.2115,0.4689,0.444
emp_003073,2026-06-03,0.7182,0.3834,0.2548,0.4556,0.3656
emp_003075,2026-06-03,0.5413,0.3497,0.3463,0.6665,0.564
emp_003076,2026-06-03,0.4872,0.2535,0.5119,0.558,0.472
emp_003077,2026-06-03,0.5203,0.5383,0.3263,0.4835,0.5329
emp_003079,2026-06-03,0.4762,0.3965,0.5155,0.5884,0.6286
emp_003081,2026-06-03,0.7802,0.1271,0.4283,0.5456,0.455
emp_003082,2026-06-03,0.5078,0.4545,0.2178,0.3982,0.5923
emp_003083,2026-06-03,0.791,0.1259,0.3361,0.4288,0.5929
emp_003084,2026-06-03,0.4577,0.2718,0.6227,0.7044,0.5549
emp_003085,2026-06-03,0.5281,0.3627,0.3265,0.5322,0.4738
emp_003086,2026-06-03,0.5014,0.1796,0.5909,0.8135,0.4548
emp_003087,2026-06-03,0.4486,0.3863,0.3815,0.5595,0.5656
emp_003088,2026-06-03,0.732,0.0194,0.3578,0.5323,0.3198
emp_003089,2026-06-03,0.6061,0.5303,0.2631,0.4914,0.3952
emp_003090,2026-06-03,0.6287,0.35,0.3785,0.7089,0.3893
emp_003092,2026-06-03,0.5172,0.4334,0.2627,0.4575,0.2328
emp_003093,2026-06-03,0.5216,0.2939,0.1729,0.4749,0.6573
emp_003096,2026-06-03,0.6142,0.3782,0.324,0.2145,0.416
emp_003099,2026-06-03,0.6172,0.3889,0.1576,0.6244,0.5447
emp_003100,2026-06-03,0.6611,0.1645,0.628,0.6977,0.4295
emp_003101,2026-06-03,0.5482,0.2718,0.2135,0.4191,0.5198
emp_003103,2026-06-03,0.5261,0.1081,0.5125,0.3391,0.4333
emp_003104,2026-06-03,0.5295,0.3181,0.1965,0.4909,0.3794
emp_003105,2026-06-03,0.4283,0.4604,0.5216,0.4518,0.4548
emp_003106,2026-06-03,0.7269,0.2593,0.508,0.7182,0.4932
emp_003107,2026-06-03,0.5844,0.3177,0.2506,0.5939,0.3232
emp_003108,2026-06-03,0.2086,0.6292,0.3621,0.5172,0.6821
emp_003111,2026-06-03,0.2035,0.1882,0.4116,0.3331,0.5011
emp_003112,2026-06-03,0.4673,0.6954,0.3286,0.4752,0.5565
emp_003113,2026-06-03,0.5133,0.4977,0.0987,0.472,0.481
emp_003114,2026-06-03,0.5908,0.1877,0.366,0.4043,0.5555
emp_003115,2026-06-03,0.701,0.0452,0.5564,0.763,0.4358
emp_003116,2026-06-03,0.5101,0.0911,0.4687,0.5079,0.5191
emp_003117,2026-06-03,0.6198,0.1731,0.3665,0.6344,0.4486
emp_003118,2026-06-03,0.5265,0.5245,0.3344,0.3631,0.61
emp_003119,2026-06-03,0.413,0.4605,0.3202,0.3609,0.3594
emp_003122,2026-06-03,0.7545,0.4217,0.262,0.3748,0.4024
emp_003123,2026-06-03,0.5927,0.018,0.3918,0.369,0.4128
emp_003124,2026-06-03,0.4916,0.1951,0.2253,0.351,0.4852
emp_003126,2026-06-03,0.3513,0.276,0.2453,0.4611,0.7522
emp_003127,2026-06-03,0.6881,0.0955,0.5985,0.7276,0.3851
emp_003128,2026-06-03,0.3836,0.4526,0.3411,0.5275,0.5866
emp_003130,2026-06-03,0.3695,0.418,0.154,0.6353,0.5213
emp_003131,2026-06-03,0.6263,0.0594,0.3296,0.6872,0.4157
emp_003132,2026-06-03,0.5031,0.4446,0.0815,0.657,0.4337
emp_003133,2026-06-03,0.5819,0.5625,0.2161,0.5395,0.3115
emp_003134,2026-06-03,0.5593,0.1269,0.1728,0.5187,0.3968
emp_003135,2026-06-03,0.65,0.3583,0.2842,0.4889,0.4569
emp_003137,2026-06-03,0.503,0.2087,0.1871,0.626,0.5648
emp_003138,2026-06-03,0.5678,0.0929,0.2106,0.5313,0.5069
emp_003139,2026-06-03,0.478,0.5132,0.1986,0.514,0.5263
emp_003140,2026-06-03,0.6318,0.4796,0.4887,0.6561,0.4892
emp_003141,2026-06-03,0.6899,0.111,0.4774,0.3635,0.3642
emp_003142,2026-06-03,0.4414,0.4525,0.5349,0.6598,0.3908
emp_003143,2026-06-03,0.3578,0.3088,0.3308,0.6415,0.674
emp_003144,2026-06-03,0.5535,0.0323,0.3096,0.7084,0.4707
emp_003147,2026-06-03,0.6616,0.267,0.1444,0.3568,0.4583
emp_003148,2026-06-03,0.5394,0.2328,0.2007,0.3832,0.4743
emp_003149,2026-06-03,0.2579,0.3104,0.427,0.3004,0.5368
emp_003152,2026-06-03,0.4531,0.502,0.419,0.5567,0.6063
emp_003153,2026-06-03,0.44,0.3558,0.2408,0.4733,0.2823
emp_003154,2026-06-03,0.7012,0.4022,0.1525,0.7184,0.5246
emp_003155,2026-06-03,0.6101,0.7452,0.0908,0.4609,0.359
emp_003156,2026-06-03,0.3267,0.5477,0.281,0.4106,0.4117
emp_003157,2026-06-03,0.5305,0.3025,0.3903,0.6057,0.3415
emp_003158,2026-06-03,0.6034,0.2283,0.3366,0.3408,0.4598
emp_003160,2026-06-03,0.6271,0.2761,0.1714,0.4624,0.5499
emp_003163,2026-06-03,0.6301,0.4054,0.5939,0.4308,0.3119
emp_003165,2026-06-03,0.7165,0.3211,0.5492,0.6533,0.5348
emp_003167,2026-06-03,0.6163,0.4424,0.4757,0.6472,0.5507
emp_003168,2026-06-03,0.4995,0.6009,0.4069,0.3479,0.6606
emp_003169,2026-06-03,0.5796,0.106,0.1968,0.7266,0.4693
emp_003170,2026-06-03,0.513,0.3245,0.4657,0.5641,0.5027
emp_003171,2026-06-03,0.4992,0.1845,0.2539,0.4446,0.4246
emp_003173,2026-06-03,0.4536,0.4145,0.3506,0.558,0.5728
emp_003174,2026-06-03,0.9204,0.4375,0.4223,0.7658,0.4586
emp_003175,2026-06-03,0.4708,0.4316,0.2221,0.5388,0.4448
emp_003177,2026-06-03,0.366,0.3946,0.1823,0.3679,0.5567
emp_003178,2026-06-03,0.731,0.2606,0.3812,0.4015,0.4808
emp_003179,2026-06-03,0.8003,0.2615,0.3795,0.5516,0.464
emp_003180,2026-06-03,0.5876,0.3745,0.3055,0.3574,0.6326
emp_003181,2026-06-03,0.4899,0.3546,0.3176,0.4936,0.3137
emp_003182,2026-06-03,0.5454,0.5028,0.4067,0.6567,0.4358
emp_003183,2026-06-03,0.4728,0.2442,0.2762,0.4806,0.4267
emp_003185,2026-06-03,0.5353,0.5521,0.3572,0.487,0.5277
emp_003186,2026-06-03,0.4116,0.4606,0.3065,0.3845,0.4926
emp_003187,2026-06-03,0.7166,0.3136,0.381,0.5478,0.2984
emp_003188,2026-06-03,0.4224,0.4246,0.372,0.5676,0.5392
emp_003189,2026-06-03,0.5926,0.5471,0.3944,0.5841,0.3979
emp_003190,2026-06-03,0.3033,0.5333,0.292,0.5894,0.6583
emp_003191,2026-06-03,0.7029,0.402,0.4699,0.5336,0.3349
emp_003193,2026-06-03,0.5412,0.495,0.1849,0.5584,0.3891
emp_003194,2026-06-03,0.666,0.1913,0.4435,0.6233,0.3366
emp_003196,2026-06-03,0.6228,0.2015,0.6395,0.4955,0.5044
emp_003197,2026-06-03,0.6095,0.0622,0.3914,0.7135,0.2234
emp_003198,2026-06-03,0.5639,0.0736,0.5106,0.5315,0.636
emp_003199,2026-06-03,0.4544,0.358,0.5507,0.7135,0.4809
emp_003201,2026-06-03,0.5709,0.453,0.6599,0.5151,0.504
emp_003203,2026-06-03,0.6793,0.3025,0.4043,0.4092,0.5408
emp_003204,2026-06-03,0.4673,0.3239,0.6009,0.3291,0.5925
emp_003206,2026-06-03,0.3961,0.2538,0.2558,0.3177,0.5226
emp_003207,2026-06-03,0.6189,0.2701,0.3794,0.4752,0.4586
emp_003208,2026-06-03,0.5387,0.4042,0.3429,0.7416,0.2021
emp_003209,2026-06-03,0.5735,0.3059,0.2591,0.6268,0.3646
emp_003210,2026-06-03,0.4545,0.4883,0.3014,0.4533,0.5822
emp_003211,2026-06-03,0.3798,0.4476,0.0846,0.6315,0.3329
emp_003212,2026-06-03,0.6287,0.272,0.3876,0.6234,0.5077
emp_003213,2026-06-03,0.6312,0.2164,0.5091,0.535,0.4687
emp_003214,2026-06-03,0.3636,0.4732,0.3084,0.4687,0.408
emp_003215,2026-06-03,0.6802,0.4102,0.22,0.3146,0.3916
emp_003217,2026-06-03,0.5371,0.4147,0.2525,0.5302,0.5266
emp_003218,2026-06-03,0.5432,0.2369,0.31,0.4739,0.2485
emp_003219,2026-06-03,0.484,0.4936,0.2487,0.6779,0.2422
emp_003220,2026-06-03,0.2858,0.3689,0.2976,0.4972,0.4845
emp_003222,2026-06-03,0.6338,0.7378,0.032,0.5652,0.3807
emp_003223,2026-06-03,0.4618,0.4546,0.3481,0.4666,0.5282
emp_003224,2026-06-03,0.7615,0.2691,0.2963,0.5634,0.5441
emp_003225,2026-06-03,0.4574,0.246,0.5493,0.5272,0.2875
emp_003226,2026-06-03,0.6024,0.3101,0.5679,0.7057,0.5324
emp_003227,2026-06-03,0.4168,0.6159,0.2963,0.7217,0.6761
emp_003228,2026-06-03,0.4862,0.465,0.5665,0.5795,0.2945
emp_003230,2026-06-03,0.5929,0.1964,0.4392,0.5851,0.5218
emp_003231,2026-06-03,0.4784,0.6545,0.3347,0.3133,0.5699
emp_003232,2026-06-03,0.3907,0.4763,0.1416,0.4024,0.4028
emp_003233,2026-06-03,0.401,0.3795,0.3321,0.5597,0.4676
emp_003234,2026-06-03,0.6428,0.2663,0.1367,0.6645,0.4884
emp_003235,2026-06-03,1.0,0.2116,0.1735,0.7454,0.3687
emp_003236,2026-06-03,0.4102,0.2734,0.4566,0.4408,0.4634
emp_003237,2026-06-03,0.407,0.3191,0.2261,0.4257,0.3645
emp_003238,2026-06-03,0.5113,0.3717,0.4253,0.5771,0.3774
emp_003239,2026-06-03,0.5818,0.4916,0.2206,0.4892,0.5739
emp_003240,2026-06-03,0.8068,0.0833,0.3274,0.6499,0.443
emp_003242,2026-06-03,0.4527,0.2527,0.4433,0.7265,0.4186
emp_003243,2026-06-03,0.4443,0.6195,0.1407,0.543,0.4568
emp_003244,2026-06-03,0.4804,0.3247,0.154,0.5656,0.5685
emp_003245,2026-06-03,0.5851,0.4986,0.3197,0.5055,0.4166
emp_003246,2026-06-03,0.6989,0.2971,0.2437,0.6183,0.4019
emp_003247,2026-06-03,0.4071,0.5814,0.4072,0.5997,0.6281
emp_003248,2026-06-03,0.6883,0.3918,0.36,0.6406,0.5991
emp_003249,2026-06-03,0.5744,0.1782,0.4453,0.5194,0.5425
emp_003250,2026-06-03,0.5684,0.2984,0.306,0.678,0.5106
emp_003251,2026-06-03,0.612,0.2516,0.3916,0.6429,0.4608
emp_003253,2026-06-03,0.5198,0.2176,0.2741,0.5088,0.549
emp_003254,2026-06-03,0.4159,0.2063,0.4285,0.5579,0.3375
emp_003255,2026-06-03,0.5602,0.5746,0.2802,0.478,0.5498
emp_003256,2026-06-03,0.4911,0.6144,0.1292,0.3273,0.6049
emp_003257,2026-06-03,0.446,0.3623,0.3498,0.4825,0.4005
emp_003259,2026-06-03,0.3121,0.4416,0.3168,0.4206,0.3624
emp_003262,2026-06-03,0.6763,0.516,0.3735,0.5496,0.5538
emp_003263,2026-06-03,0.5376,0.3158,0.2682,0.6202,0.5927
emp_003265,2026-06-03,0.4912,0.4675,0.4639,0.5371,0.4054
emp_003266,2026-06-03,0.7239,0.3202,0.464,0.6072,0.5936
emp_003268,2026-06-03,0.7488,0.3783,0.5285,0.6214,0.4944
emp_003269,2026-06-03,0.2976,0.588,0.0604,0.3158,0.5512
emp_003271,2026-06-03,0.6469,0.4935,0.4525,0.5376,0.3955
emp_003272,2026-06-03,0.4737,0.5058,0.2907,0.6442,0.3582
emp_003273,2026-06-03,0.4645,0.4474,0.2601,0.4696,0.3333
emp_003276,2026-06-03,0.4713,0.5949,0.2078,0.5316,0.4071
emp_003277,2026-06-03,0.6002,0.3378,0.5765,0.5526,0.4681
emp_003278,2026-06-03,0.3104,0.2802,0.3622,0.3356,0.4478
emp_003279,2026-06-03,0.5424,0.609,0.4382,0.7301,0.3762
emp_003280,2026-06-03,0.7282,0.6442,0.0778,0.5159,0.565
emp_003283,2026-06-03,0.4824,0.2934,0.3443,0.5779,0.4879
emp_003284,2026-06-03,0.287,0.3786,0.3007,0.5297,0.457
emp_003285,2026-06-03,0.7814,0.2783,0.4441,0.7015,0.5209
emp_003286,2026-06-03,0.5054,0.2872,0.5538,0.6513,0.3536
emp_003287,2026-06-03,0.6717,0.0018,0.2072,0.5685,0.5014
emp_003288,2026-06-03,0.5432,0.1877,0.5715,0.5717,0.1826
emp_003289,2026-06-03,0.3824,0.6921,0.278,0.3914,0.6451
emp_003290,2026-06-03,0.6445,0.0403,0.4013,0.5637,0.6012
emp_003291,2026-06-03,0.5075,0.4213,0.2778,0.4856,0.4184
emp_003293,2026-06-03,0.4103,0.6219,0.0,0.2346,0.5816
emp_003294,2026-06-03,0.4519,0.3163,0.3488,0.6963,0.3115
emp_003297,2026-06-03,0.5419,0.5092,0.3316,0.4736,0.5767
emp_003299,2026-06-03,0.6784,0.5312,0.0284,0.4971,0.6009
emp_003300,2026-06-03,0.5637,0.5087,0.2321,0.4621,0.503
emp_003301,2026-06-03,0.3363,0.4963,0.4172,0.6629,0.5152
emp_003302,2026-06-03,0.5602,0.3287,0.3559,0.6109,0.45
emp_003303,2026-06-03,0.5362,0.4407,0.3549,0.5628,0.564
emp_003305,2026-06-03,0.5733,0.4475,0.3652,0.4491,0.6282
emp_003306,2026-06-03,0.4608,0.2368,0.327,0.5493,0.2542
emp_003307,2026-06-03,0.5603,0.7634,0.5439,0.4091,0.3683
emp_003308,2026-06-03,0.5473,0.5443,0.1045,0.3637,0.5082
emp_003309,2026-06-03,0.5363,0.3984,0.5445,0.6467,0.5737
emp_003310,2026-06-03,0.6218,0.031,0.312,0.5579,0.5155
emp_003311,2026-06-03,0.5485,0.2929,0.2715,0.5814,0.2683
emp_003312,2026-06-03,0.5831,0.3138,0.4565,0.4347,0.4036
emp_003313,2026-06-03,0.5543,0.4472,0.3585,0.3904,0.609
emp_003314,2026-06-03,0.6326,0.3355,0.2317,0.5032,0.5171
emp_003315,2026-06-03,0.542,0.452,0.1892,0.5314,0.7517
emp_003317,2026-06-03,0.7003,0.4841,0.1968,0.5006,0.583
emp_003318,2026-06-03,0.5967,0.322,0.4492,0.649,0.4955
emp_003320,2026-06-03,0.7134,0.0271,0.3984,0.5876,0.4115
emp_003321,2026-06-03,0.2609,0.5303,0.2805,0.578,0.555
emp_003322,2026-06-03,0.4169,0.4418,0.0892,0.5257,0.4103
emp_003323,2026-06-03,0.4836,0.4,0.3996,0.5342,0.503
emp_003324,2026-06-03,0.3757,0.3318,0.4784,0.6293,0.573
emp_003325,2026-06-03,0.747,0.3428,0.4487,0.6277,0.4723
emp_003326,2026-06-03,0.4766,0.2959,0.5067,0.5491,0.4603
emp_003329,2026-06-03,0.6244,0.2155,0.4284,0.5914,0.1293
emp_003330,2026-06-03,0.5557,0.5261,0.214,0.6265,0.4689
emp_003331,2026-06-03,0.5552,0.4185,0.3543,0.6051,0.5778
emp_003335,2026-06-03,0.5566,0.3903,0.3018,0.5048,0.3974
emp_003336,2026-06-03,0.3596,0.1173,0.4529,0.7414,0.6249
emp_003337,2026-06-03,0.5416,0.4103,0.1404,0.5219,0.4498
emp_003338,2026-06-03,0.7063,0.4251,0.3377,0.6954,0.3619
emp_003340,2026-06-03,0.4805,0.346,0.2187,0.5353,0.4422
emp_003341,2026-06-03,0.4925,0.0838,0.5395,0.6366,0.2234
emp_003342,2026-06-03,0.6472,0.2002,0.1986,0.5382,0.619
emp_003343,2026-06-03,0.7698,0.2871,0.4138,0.6433,0.3691
emp_003344,2026-06-03,0.5964,0.174,0.309,0.5004,0.1429
emp_003345,2026-06-03,0.4375,0.4582,0.1697,0.5506,0.3986
emp_003348,2026-06-03,0.7308,0.3217,0.2431,0.4218,0.6269
emp_003349,2026-06-03,0.4527,0.4394,0.4074,0.5432,0.5238
emp_003350,2026-06-03,0.3255,0.2683,0.2546,0.5677,0.4677
emp_003351,2026-06-03,0.6155,0.2282,0.5451,0.4181,0.4964
emp_003352,2026-06-03,0.3789,0.4648,0.351,0.4453,0.4451
emp_003354,2026-06-03,0.6024,0.057,0.364,0.7012,0.2335
emp_003355,2026-06-03,0.5263,0.2305,0.1926,0.4827,0.5135
emp_003356,2026-06-03,0.5716,0.5885,0.2179,0.5456,0.4891
emp_003359,2026-06-03,0.5628,0.5062,0.6328,0.6614,0.5838
emp_003360,2026-06-03,0.5035,0.3445,0.3903,0.5176,0.6558
emp_003362,2026-06-03,0.5733,0.1658,0.3348,0.524,0.3637
emp_003363,2026-06-03,0.3534,0.1073,0.3724,0.657,0.599
emp_003364,2026-06-03,0.626,0.2575,0.6221,0.5981,0.5529
emp_003365,2026-06-03,0.4559,0.3768,0.2914,0.4902,0.2797
emp_003367,2026-06-03,0.7079,0.5353,0.513,0.6247,0.4281
emp_003370,2026-06-03,0.4824,0.3915,0.3192,0.5926,0.2836
emp_003372,2026-06-03,0.7389,0.4365,0.3641,0.4459,0.3759
emp_003373,2026-06-03,0.5794,0.398,0.3651,0.5767,0.4809
emp_003375,2026-06-03,0.6068,0.0523,0.2994,0.4827,0.4676
emp_003376,2026-06-03,0.5087,0.3203,0.3486,0.4878,0.563
emp_003377,2026-06-03,0.6803,0.4486,0.474,0.6274,0.3917
emp_003378,2026-06-03,0.5731,0.4481,0.3008,0.5321,0.4709
emp_003380,2026-06-03,0.7457,0.1815,0.5976,0.4434,0.5063
emp_003382,2026-06-03,0.6342,0.3232,0.3373,0.7238,0.46
emp_003383,2026-06-03,0.5207,0.1329,0.48,0.7795,0.5227
emp_003384,2026-06-03,0.4092,0.3505,0.2922,0.6511,0.4705
emp_003385,2026-06-03,0.6135,0.4975,0.4322,0.4972,0.5031
emp_003388,2026-06-03,0.5039,0.3114,0.3705,0.3566,0.5486
emp_003389,2026-06-03,0.5584,0.3892,0.3386,0.681,0.4371
emp_003390,2026-06-03,0.5496,0.4917,0.1841,0.5999,0.4748
emp_003391,2026-06-03,0.4155,0.5161,0.1944,0.5373,0.445
emp_003392,2026-06-03,0.5795,0.4917,0.3482,0.7797,0.3471
emp_003393,2026-06-03,0.6211,0.3756,0.0386,0.5581,0.3793
emp_003394,2026-06-03,0.4782,0.2094,0.3626,0.5119,0.4538
emp_003396,2026-06-03,0.5149,0.1715,0.3895,0.5646,0.5506
emp_003397,2026-06-03,0.4761,0.2914,0.313,0.3891,0.2847
emp_003398,2026-06-03,0.284,0.3883,0.2998,0.6117,0.5193
emp_003399,2026-06-03,0.4692,0.516,0.1379,0.6282,0.4973
emp_003400,2026-06-03,0.5017,0.5347,0.4602,0.6904,0.5573
emp_003402,2026-06-03,0.4755,0.1232,0.2353,0.6325,0.2963
emp_003404,2026-06-03,0.504,0.0668,0.4905,0.4953,0.3309
emp_003405,2026-06-03,0.1765,0.6746,0.3104,0.4651,0.4989
emp_003406,2026-06-03,0.3375,0.2371,0.3253,0.4803,0.4651
emp_003408,2026-06-03,0.5452,0.4682,0.0631,0.3184,0.4184
emp_003409,2026-06-03,0.6185,0.3235,0.5386,0.7272,0.4112
emp_003411,2026-06-03,0.644,0.414,0.53,0.606,0.62
emp_003412,2026-06-03,0.3891,0.2193,0.5209,0.4055,0.4606
emp_003414,2026-06-03,0.5899,0.423,0.2396,0.4667,0.5347
emp_003415,2026-06-03,0.5207,0.4009,0.3969,0.5718,0.5553
emp_003416,2026-06-03,0.657,0.1408,0.4124,0.7316,0.3002
emp_003417,2026-06-03,0.4176,0.3156,0.5616,0.6642,0.2821
emp_003418,2026-06-03,0.4851,0.4685,0.1874,0.5377,0.2864
emp_003419,2026-06-03,0.3302,0.2475,0.236,0.6693,0.7459
emp_003421,2026-06-03,0.3929,0.3291,0.3193,0.4918,0.4506
emp_003422,2026-06-03,0.5616,0.3827,0.2686,0.5089,0.6895
emp_003423,2026-06-03,0.4843,0.5962,0.1251,0.5213,0.5745
emp_003424,2026-06-03,0.6721,0.2338,0.4244,0.5138,0.3871
emp_003426,2026-06-03,0.193,0.3985,0.3186,0.6272,0.4799
emp_003427,2026-06-03,0.519,0.4235,0.4462,0.5698,0.459
emp_003428,2026-06-03,0.4452,0.3421,0.43,0.7229,0.4211
emp_003429,2026-06-03,0.5915,0.4983,0.3485,0.7096,0.3872
emp_003430,2026-06-03,0.565,0.3167,0.5058,0.6232,0.3584
emp_003431,2026-06-03,0.4843,0.579,0.2022,0.3341,0.6429
emp_003432,2026-06-03,0.643,0.1002,0.6,0.546,0.3488
emp_003433,2026-06-03,0.758,0.1274,0.5763,0.7951,0.3358
emp_003434,2026-06-03,0.627,0.3746,0.6614,0.7404,0.5088
emp_003435,2026-06-03,0.564,0.4246,0.4622,0.6522,0.6146
