employee_id,snapshot_date,mood,stress_level,sleep_quality,energy_level,burnout_exhaustion
emp_002428,2026-05-27,0.551,0.4482,0.212,0.2921,0.4245
emp_002429,2026-05-27,0.4916,0.4014,0.1788,0.5453,0.5235
emp_002431,2026-05-27,0.4764,0.6127,0.04,0.37,0.4288
emp_002434,2026-05-27,0.3775,0.2362,0.2485,0.4784,0.4256
emp_002436,2026-05-27,0.7248,0.2714,0.3909,0.6089,0.4363
emp_002437,2026-05-27,0.5193,0.2538,0.1998,0.3758,0.5397
emp_002439,2026-05-27,0.2457,0.5863,0.2126,0.6181,0.4721
emp_002440,2026-05-27,0.652,0.2616,0.2494,0.5989,0.3601
emp_002441,2026-05-27,0.5831,0.3414,0.236,0.4291,0.4725
emp_002443,2026-05-27,0.6597,0.5971,0.2174,0.4121,0.3049
emp_002445,2026-05-27,0.459,0.2741,0.2597,0.6107,0.5145
emp_002446,2026-05-27,0.5954,0.4367,0.1838,0.4523,0.5329
emp_002447,2026-05-27,0.5579,0.0,0.3849,0.6164,0.4548
emp_002449,2026-05-27,0.2243,0.5441,0.3376,0.5364,0.481
emp_002451,2026-05-27,0.2484,0.7363,0.235,0.4279,0.4576
emp_002452,2026-05-27,0.4046,0.2118,0.431,0.397,0.3982
emp_002454,2026-05-27,0.4556,0.3619,0.5864,0.6692,0.7069
emp_002456,2026-05-27,0.4858,0.4441,0.4006,0.5499,0.5063
emp_002457,2026-05-27,0.4197,0.4139,0.5725,0.555,0.4533
emp_002458,2026-05-27,0.5652,0.2932,0.3817,0.5585,0.4769
emp_002459,2026-05-27,0.3603,0.3882,0.2936,0.5487,0.4444
emp_002461,2026-05-27,0.5448,0.2614,0.4409,0.6105,0.3372
emp_002462,2026-05-27,0.5229,0.2647,0.3384,0.6906,0.2588
emp_002463,2026-05-27,0.624,0.4236,0.3727,0.546,0.3831
emp_002465,2026-05-27,0.4644,0.1106,0.3941,0.5697,0.4431
emp_002467,2026-05-27,0.3886,0.6098,0.488,0.5477,0.4639
emp_002468,2026-05-27,0.3972,0.0858,0.3023,0.398,0.3464
emp_002469,2026-05-27,0.4904,0.2871,0.4018,0.6065,0.5178
emp_002473,2026-05-27,0.4288,0.1745,0.4708,0.7134,0.5204
emp_002474,2026-05-27,0.5364,0.453,0.1241,0.4496,0.5523
emp_002475,2026-05-27,0.5307,0.1564,0.2732,0.6342,0.4501
emp_002476,2026-05-27,0.2345,0.5769,0.5112,0.7173,0.4674
emp_002478,2026-05-27,0.3671,0.4484,0.4805,0.67,0.3162
emp_002479,2026-05-27,0.6685,0.4223,0.227,0.5598,0.5607
emp_002480,2026-05-27,0.47,0.4651,0.3006,0.3697,0.6809
emp_002481,2026-05-27,0.325,0.4004,0.3616,0.5366,0.4445
emp_002482,2026-05-27,0.4474,0.4838,0.406,0.5497,0.5233
emp_002483,2026-05-27,0.5608,0.2932,0.4445,0.4632,0.4986
emp_002484,2026-05-27,0.6734,0.47,0.5325,0.7288,0.52
emp_002485,2026-05-27,0.4931,0.5175,0.1805,0.4089,0.4319
emp_002487,2026-05-27,0.4327,0.4676,0.5265,0.7847,0.4526
emp_002488,2026-05-27,0.5328,0.3657,0.1733,0.4929,0.3742
emp_002489,2026-05-27,0.592,0.5693,0.5109,0.3271,0.5012
emp_002491,2026-05-27,0.5281,0.1109,0.2838,0.6341,0.5036
emp_002492,2026-05-27,0.3931,0.5493,0.2473,0.3479,0.3608
emp_002493,2026-05-27,0.7358,0.1907,0.4819,0.7809,0.5309
emp_002494,2026-05-27,0.5063,0.6764,0.3062,0.6346,0.5413
emp_002495,2026-05-27,0.3684,0.2639,0.0942,0.5529,0.8004
emp_002496,2026-05-27,0.3815,0.2504,0.6767,0.5023,0.3422
emp_002497,2026-05-27,0.417,0.4059,0.5645,0.7092,0.6015
emp_002498,2026-05-27,0.5913,0.6235,0.5141,0.5844,0.4683
emp_002499,2026-05-27,0.4931,0.2783,0.3452,0.3667,0.6414
emp_002500,2026-05-27,0.553,0.0733,0.3833,0.4668,0.4258
emp_002501,2026-05-27,0.5354,0.2861,0.3218,0.4648,0.4849
emp_002502,2026-05-27,0.5065,0.3791,0.5685,0.4463,0.3058
emp_002503,2026-05-27,0.2912,0.6301,0.2945,0.4291,0.5614
emp_002504,2026-05-27,0.493,0.2136,0.5151,0.6341,0.4347
emp_002505,2026-05-27,0.3617,0.4831,0.3639,0.5923,0.5865
emp_002506,2026-05-27,0.6308,0.3031,0.4731,0.5314,0.3386
emp_002507,2026-05-27,0.5455,0.4266,0.5047,0.5095,0.4159
emp_002508,2026-05-27,0.4606,0.3829,0.2843,0.7479,0.4954
emp_002509,2026-05-27,0.7876,0.4949,0.3149,0.5438,0.4553
emp_002510,2026-05-27,0.4749,0.4722,0.1853,0.6218,0.6118
emp_002512,2026-05-27,0.4875,0.5091,0.2577,0.4274,0.645
emp_002514,2026-05-27,0.3482,0.4967,0.4152,0.3857,0.4972
emp_002516,2026-05-27,0.4447,0.3893,0.4686,0.5366,0.5079
emp_002519,2026-05-27,0.5914,0.3288,0.4355,0.3678,0.3272
emp_002520,2026-05-27,0.4747,0.5676,0.1963,0.6671,0.5399
emp_002521,2026-05-27,0.5493,0.6938,0.3029,0.5694,0.4303
emp_002522,2026-05-27,0.6878,0.3889,0.3222,0.4581,0.7168
emp_002523,2026-05-27,0.6281,0.179,0.3417,0.75,0.2318
emp_002524,2026-05-27,0.5632,0.5367,0.2147,0.5104,0.2657
emp_002525,2026-05-27,0.5522,0.5727,0.2609,0.4967,0.3783
emp_002526,2026-05-27,0.4094,0.4704,0.499,0.469,0.597
emp_002527,2026-05-27,0.2672,0.37,0.2999,0.4964,0.526
emp_002528,2026-05-27,0.6029,0.2369,0.3975,0.6675,0.4191
emp_002530,2026-05-27,0.6556,0.3254,0.7646,0.4996,0.3997
emp_002531,2026-05-27,0.6283,0.1604,0.4289,0.5285,0.5307
emp_002534,2026-05-27,0.4185,0.4547,0.1185,0.5377,0.6245
emp_002538,2026-05-27,0.4685,0.1862,0.3785,0.419,0.4975
emp_002539,2026-05-27,0.6771,0.4154,0.3113,0.4798,0.3296
emp_002541,2026-05-27,0.5779,0.4034,0.3973,0.5996,0.5291
emp_002542,2026-05-27,0.3937,0.6621,0.2915,0.4384,0.2441
emp_002543,2026-05-27,0.6187,0.3867,0.2637,0.7121,0.3983
emp_002544,2026-05-27,0.5677,0.5715,0.1446,0.388,0.5692
emp_002545,2026-05-27,0.5555,0.5823,0.2592,0.737,0.6283
emp_002546,2026-05-27,0.4236,0.3193,0.3683,0.6435,0.3269
emp_002547,2026-05-27,0.3297,0.0691,0.253,0.4495,0.3957
emp_002548,2026-05-27,0.559,0.3679,0.2244,0.5042,0.5887
emp_002549,2026-05-27,0.3452,0.4462,0.4872,0.5954,0.4533
emp_002550,2026-05-27,0.7291,0.3036,0.4378,0.6035,0.5367
emp_002551,2026-05-27,0.5654,0.3823,0.3196,0.4669,0.5445
emp_002552,2026-05-27,0.4583,0.5638,0.2263,0.6989,0.427
emp_002553,2026-05-27,0.6183,0.3969,0.2855,0.6001,0.5547
emp_002554,2026-05-27,0.5882,0.2529,0.3549,0.4403,0.4946
emp_002555,2026-05-27,0.433,0.3364,0.4412,0.6154,0.4884
emp_002556,2026-05-27,0.5622,0.1561,0.2271,0.3589,0.2862
emp_002558,2026-05-27,0.6445,0.3262,0.4627,0.604,0.5251
emp_002559,2026-05-27,0.4908,0.1117,0.4102,0.4973,0.4957
emp_002560,2026-05-27,0.7599,0.1889,0.5647,0.6302,0.3727
emp_002561,2026-05-27,0.8038,0.4385,0.4239,0.4271,0.489
emp_002562,2026-05-27,0.5824,0.1965,0.1944,0.5662,0.4703
emp_002563,2026-05-27,0.6411,0.3911,0.429,0.4544,0.415
emp_002564,2026-05-27,0.5376,0.3307,0.3637,0.3428,0.4856
emp_002567,2026-05-27,0.4268,0.2317,0.4629,0.461,0.4417
emp_002568,2026-05-27,0.6205,0.3616,0.2873,0.5215,0.4954
emp_002569,2026-05-27,0.3056,0.4759,0.0606,0.4014,0.3651
emp_002570,2026-05-27,0.4358,0.4086,0.1362,0.5868,0.3433
emp_002572,2026-05-27,0.7531,0.5517,0.0063,0.4329,0.4486
emp_002573,2026-05-27,0.5886,0.4336,0.4272,0.615,0.2913
emp_002575,2026-05-27,0.4262,0.3533,0.2879,0.5967,0.4644
emp_002576,2026-05-27,0.6531,0.4297,0.2637,0.6303,0.6173
emp_002578,2026-05-27,0.5241,0.0642,0.2644,0.5154,0.3612
emp_002579,2026-05-27,0.8025,0.4881,0.4879,0.6287,0.5256
emp_002580,2026-05-27,0.9059,0.2045,0.4623,0.5728,0.4679
emp_002582,2026-05-27,0.4831,0.6771,0.3978,0.7081,0.4851
emp_002586,2026-05-27,0.6135,0.362,0.2709,0.6805,0.5684
emp_002587,2026-05-27,0.666,0.1159,0.5112,0.5548,0.3078
emp_002588,2026-05-27,0.5121,0.1289,0.3157,0.4371,0.471
emp_002589,2026-05-27,0.3779,0.4348,0.2696,0.5146,0.4757
emp_002590,2026-05-27,0.4756,0.4007,0.5896,0.6078,0.4249
emp_002591,2026-05-27,0.2245,0.4184,0.2915,0.4774,0.5429
emp_002593,2026-05-27,0.557,0.5726,0.2927,0.4776,0.4409
emp_002594,2026-05-27,0.6129,0.1505,0.3261,0.5906,0.3352
emp_002596,2026-05-27,0.4734,0.2008,0.288,0.615,0.32
emp_002597,2026-05-27,0.8084,0.1756,0.3586,0.6354,0.3787
emp_002598,2026-05-27,0.6529,0.383,0.5783,0.7094,0.2976
emp_002599,2026-05-27,0.4719,0.1569,0.595,0.6573,0.5285
emp_002600,2026-05-27,0.4007,0.3104,0.3206,0.6169,0.5688
emp_002601,2026-05-27,0.2728,0.4734,0.1902,0.4189,0.5627
emp_002603,2026-05-27,0.3827,0.5079,0.2033,0.4962,0.5249
emp_002604,2026-05-27,0.6362,0.1792,0.3504,0.6366,0.5881
emp_002605,2026-05-27,0.2504,0.6031,0.0302,0.3698,0.427
emp_002606,2026-05-27,0.5915,0.1003,0.4526,0.6323,0.4895
emp_002607,2026-05-27,0.7901,0.3119,0.4506,0.7144,0.4645
emp_002608,2026-05-27,0.3872,0.3786,0.2168,0.444,0.4029
emp_002612,2026-05-27,0.2459,0.4848,0.1383,0.6119,0.6325
emp_002613,2026-05-27,0.5838,0.3648,0.1761,0.5859,0.4512
emp_002614,2026-05-27,0.3479,0.3589,0.1568,0.5055,0.2584
emp_002615,2026-05-27,0.5461,0.1289,0.5116,0.4228,0.4926
emp_002617,2026-05-27,0.4337,0.7184,0.302,0.5541,0.5803
emp_002618,2026-05-27,0.5758,0.2415,0.2853,0.6463,0.4146
emp_002619,2026-05-27,0.539,0.1913,0.3456,0.4074,0.4237
emp_002622,2026-05-27,0.497,0.2509,0.3399,0.6732,0.5905
emp_002623,2026-05-27,0.4631,0.5639,0.342,0.443,0.2693
emp_002624,2026-05-27,0.4896,0.3153,0.2339,0.3926,0.3435
emp_002626,2026-05-27,0.4264,0.3795,0.1566,0.4675,0.5219
emp_002627,2026-05-27,0.4475,0.4927,0.3885,0.5326,0.4043
emp_002628,2026-05-27,0.6245,0.4479,0.3796,0.4888,0.3048
emp_002629,2026-05-27,0.5201,0.2617,0.2372,0.2862,0.453
emp_002630,2026-05-27,0.5595,0.5994,0.3894,0.6986,0.4564
emp_002631,2026-05-27,0.5688,0.3536,0.2341,0.469,0.6898
emp_002632,2026-05-27,0.447,0.3223,0.4584,0.5828,0.4777
emp_002634,2026-05-27,0.5697,0.0251,0.3284,0.691,0.402
emp_002635,2026-05-27,0.6392,0.4751,0.4071,0.4313,0.4789
emp_002636,2026-05-27,0.501,0.5076,0.417,0.6383,0.4168
emp_002637,2026-05-27,0.578,0.4602,0.3211,0.5823,0.4882
emp_002639,2026-05-27,0.4627,0.316,0.4872,0.4529,0.3997
emp_002640,2026-05-27,0.532,0.1976,0.3664,0.6352,0.4531
emp_002641,2026-05-27,0.5615,0.4626,0.3728,0.391,0.4825
emp_002644,2026-05-27,0.4625,0.529,0.38,0.6673,0.5161
emp_002645,2026-05-27,0.4834,0.6555,0.3904,0.4543,0.4731
emp_002646,2026-05-27,0.6827,0.4108,0.2569,0.5887,0.5814
emp_002648,2026-05-27,0.4439,0.344,0.4655,0.4652,0.4614
emp_002649,2026-05-27,0.6916,0.1819,0.5672,0.462,0.6516
emp_002650,2026-05-27,0.4432,0.731,0.2172,0.4973,0.628
emp_002651,2026-05-27,0.6781,0.2021,0.5685,0.493,0.3917
emp_002652,2026-05-27,0.5249,0.5636,0.5482,0.5798,0.3522
emp_002653,2026-05-27,0.5401,0.2404,0.3116,0.6259,0.613
emp_002656,2026-05-27,0.3576,0.316,0.1546,0.3295,0.603
emp_002657,2026-05-27,0.4963,0.6264,0.3644,0.5432,0.4995
emp_002660,2026-05-27,0.2686,0.6173,0.428,0.324,0.662
emp_002661,2026-05-27,0.5757,0.3916,0.6436,0.6018,0.3605
emp_002662,2026-05-27,0.6603,0.3425,0.5637,0.6085,0.4087
emp_002663,2026-05-27,0.6948,0.2258,0.6486,0.6151,0.4469
emp_002664,2026-05-27,0.5569,0.3402,0.4501,0.4824,0.2762
emp_002665,2026-05-27,0.438,0.388,0.4521,0.5533,0.5439
emp_002666,2026-05-27,0.7716,0.3156,0.3551,0.6093,0.5398
emp_002670,2026-05-27,0.5978,0.4859,0.2637,0.704,0.6008
emp_002671,2026-05-27,0.6578,0.4598,0.23,0.5596,0.4371
emp_002672,2026-05-27,0.4482,0.2862,0.2512,0.3146,0.3458
emp_002674,2026-05-27,0.3579,0.1282,0.3504,0.6398,0.414
emp_002675,2026-05-27,0.5806,0.2178,0.5331,0.6197,0.4841
emp_002676,2026-05-27,0.6311,0.201,0.2388,0.5813,0.4723
emp_002678,2026-05-27,0.6264,0.3893,0.2984,0.4081,0.2308
emp_002679,2026-05-27,0.5889,0.3628,0.2981,0.4211,0.48
emp_002680,2026-05-27,0.4773,0.2483,0.1635,0.5663,0.3793
emp_002683,2026-05-27,0.4662,0.2459,0.298,0.4225,0.4933
emp_002685,2026-05-27,0.4205,0.3489,0.4352,0.7167,0.7398
emp_002687,2026-05-27,0.4319,0.235,0.3213,0.4329,0.515
emp_002688,2026-05-27,0.7821,0.401,0.753,0.7579,0.5367
emp_002689,2026-05-27,0.4564,0.3273,0.2636,0.5302,0.4289
emp_002691,2026-05-27,0.5241,0.2193,0.4288,0.5772,0.363
emp_002692,2026-05-27,0.7924,0.0766,0.4097,0.7457,0.3339
emp_002695,2026-05-27,0.522,0.6188,0.4748,0.5683,0.3808
emp_002696,2026-05-27,0.4023,0.3651,0.2438,0.4616,0.4893
emp_002697,2026-05-27,0.2567,0.5088,0.3893,0.537,0.5942
emp_002698,2026-05-27,0.6568,0.2367,0.2537,0.4107,0.4572
emp_002699,2026-05-27,0.696,0.0092,0.3886,0.5095,0.374
emp_002700,2026-05-27,0.2506,0.4583,0.4532,0.6122,0.4632
emp_002701,2026-05-27,0.5416,0.2793,0.3054,0.7616,0.5953
emp_002703,2026-05-27,0.5202,0.1732,0.4494,0.597,0.4085
emp_002704,2026-05-27,0.4806,0.4332,0.2406,0.5213,0.2498
emp_002705,2026-05-27,0.5475,0.7266,0.474,0.5359,0.231
emp_002706,2026-05-27,0.4283,0.2605,0.4397,0.5891,0.546
emp_002707,2026-05-27,0.5426,0.3873,0.3423,0.5563,0.4721
emp_002708,2026-05-27,0.5039,0.1826,0.2323,0.491,0.2368
emp_002709,2026-05-27,0.3075,0.6586,0.2756,0.4369,0.6583
emp_002710,2026-05-27,0.5725,0.449,0.4099,0.4011,0.4546
emp_002713,2026-05-27,0.4084,0.4668,0.3123,0.4479,0.4857
emp_002714,2026-05-27,0.3856,0.2622,0.3257,0.5005,0.4769
emp_002715,2026-05-27,0.3937,0.4331,0.2743,0.4847,0.3657
emp_002716,2026-05-27,0.3737,0.4844,0.2042,0.6127,0.3864
emp_002717,2026-05-27,0.3523,0.44,0.2494,0.5184,0.2441
emp_002718,2026-05-27,0.6394,0.5299,0.3259,0.5148,0.3312
emp_002719,2026-05-27,0.4566,0.4182,0.1582,0.6186,0.6777
emp_002720,2026-05-27,0.5664,0.7073,0.2483,0.2807,0.561
emp_002721,2026-05-27,0.4618,0.6146,0.3716,0.5676,0.428
emp_002722,2026-05-27,0.5689,0.4183,0.2587,0.4367,0.4671
emp_002723,2026-05-27,0.5045,0.3467,0.3448,0.4224,0.4657
emp_002724,2026-05-27,0.5998,0.2776,0.3892,0.4902,0.5283
emp_002725,2026-05-27,0.4609,0.5555,0.2898,0.5897,0.5327
emp_002727,2026-05-27,0.4917,0.3054,0.3105,0.7316,0.5637
emp_002728,2026-05-27,0.5832,0.3073,0.2804,0.5105,0.3563
emp_002729,2026-05-27,0.6821,0.168,0.224,0.5255,0.5851
emp_002731,2026-05-27,0.3888,0.189,0.3834,0.3152,0.5791
emp_002732,2026-05-27,0.6139,0.2856,0.2391,0.3724,0.531
emp_002733,2026-05-27,0.5467,0.4502,0.1631,0.5023,0.3078
emp_002734,2026-05-27,0.4101,0.5101,0.4792,0.6629,0.6178
emp_002736,2026-05-27,0.4312,0.3464,0.5716,0.7611,0.4594
emp_002737,2026-05-27,0.507,0.1968,0.5124,0.5804,0.4868
emp_002739,2026-05-27,0.6198,0.3313,0.3649,0.676,0.3455
emp_002740,2026-05-27,0.5128,0.1725,0.3934,0.5187,0.5275
emp_002741,2026-05-27,0.6008,0.7037,0.3696,0.6244,0.7267
emp_002742,2026-05-27,0.7562,0.1995,0.4757,0.4498,0.4787
emp_002745,2026-05-27,0.5198,0.4451,0.3069,0.4498,0.2858
emp_002746,2026-05-27,0.475,0.6143,0.5346,0.4531,0.4585
emp_002747,2026-05-27,0.5889,0.209,0.6455,0.5565,0.4118
emp_002748,2026-05-27,0.6868,0.18,0.3466,0.7392,0.3986
emp_002749,2026-05-27,0.7323,0.3001,0.2981,0.5554,0.4352
emp_002750,2026-05-27,0.5508,0.3916,0.3995,0.5047,0.2582
emp_002752,2026-05-27,0.5977,0.6102,0.2988,0.5184,0.4352
emp_002753,2026-05-27,0.6938,0.4508,0.3373,0.522,0.3495
emp_002754,2026-05-27,0.4162,0.1242,0.278,0.4693,0.6503
emp_002756,2026-05-27,0.5016,0.4812,0.4179,0.6589,0.6225
emp_002759,2026-05-27,0.3661,0.5552,0.1701,0.7518,0.5673
emp_002760,2026-05-27,0.7749,0.0353,0.545,0.6668,0.4604
emp_002761,2026-05-27,0.3831,0.4132,0.3267,0.4519,0.4544
emp_002763,2026-05-27,0.6303,0.1682,0.3598,0.536,0.4936
emp_002764,2026-05-27,0.5538,0.4089,0.3416,0.6237,0.4745
emp_002765,2026-05-27,0.5986,0.2139,0.4595,0.4259,0.5083
emp_002766,2026-05-27,0.5112,0.0294,0.323,0.5703,0.3908
emp_002768,2026-05-27,0.8543,0.2781,0.3844,0.5361,0.3571
emp_002769,2026-05-27,0.4042,0.3381,0.295,0.6021,0.4853
emp_002770,2026-05-27,0.4331,0.391,0.2188,0.3854,0.5112
emp_002772,2026-05-27,0.5685,0.4885,0.3296,0.6187,0.61
emp_002773,2026-05-27,0.4517,0.1972,0.3097,0.5303,0.438
emp_002774,2026-05-27,0.3483,0.4788,0.539,0.621,0.4622
emp_002776,2026-05-27,0.2888,0.3234,0.3032,0.4553,0.611
emp_002777,2026-05-27,0.6433,0.267,0.1788,0.507,0.5814
emp_002779,2026-05-27,0.6095,0.4186,0.4276,0.7046,0.5117
emp_002780,2026-05-27,0.7442,0.1623,0.58,0.794,0.2667
emp_002782,2026-05-27,0.6812,0.0932,0.2628,0.4723,0.4697
emp_002783,2026-05-27,0.5234,0.2861,0.3833,0.5882,0.4314
emp_002784,2026-05-27,0.5176,0.5275,0.3752,0.5281,0.6238
emp_002786,2026-05-27,0.59,0.3258,0.3522,0.6653,0.3839
emp_002787,2026-05-27,0.5794,0.472,0.1611,0.4522,0.4268
emp_002788,2026-05-27,0.4886,0.3271,0.4734,0.5561,0.3669
emp_002790,2026-05-27,0.6103,0.3111,0.4627,0.5232,0.3641
emp_002791,2026-05-27,0.5242,0.2474,0.3511,0.8224,0.4446
emp_002792,2026-05-27,0.4037,0.1304,0.3804,0.5069,0.4626
emp_002794,2026-05-27,0.6044,0.46,0.4359,0.4799,0.5095
emp_002795,2026-05-27,0.5003,0.257,0.3884,0.5901,0.4123
emp_002796,2026-05-27,0.6042,0.2722,0.6901,0.7057,0.4825
emp_002797,2026-05-27,0.3932,0.5644,0.3398,0.4705,0.4397
emp_002798,2026-05-27,0.3508,0.5833,0.2209,0.4741,0.6208
emp_002799,2026-05-27,0.5142,0.8342,0.2373,0.258,0.4652
emp_002800,2026-05-27,0.7496,0.1267,0.3723,0.594,0.3622
emp_002801,2026-05-27,0.4923,0.3791,0.2555,0.5698,0.4845
emp_002802,2026-05-27,0.5254,0.4769,0.3804,0.487,0.3995
emp_002803,2026-05-27,0.4841,0.1684,0.4055,0.7082,0.362
emp_002804,2026-05-27,0.4122,0.3669,0.1295,0.6567,0.4693
emp_002805,2026-05-27,0.4846,0.5941,0.1711,0.3345,0.5256
emp_002806,2026-05-27,0.5985,0.5003,0.2716,0.5309,0.5334
emp_002808,2026-05-27,0.7445,0.1456,0.4677,0.4997,0.398
emp_002809,2026-05-27,0.7493,0.5378,0.0,0.3396,0.3966
emp_002810,2026-05-27,0.4843,0.4982,0.5224,0.6551,0.464
emp_002813,2026-05-27,0.4428,0.1568,0.4523,0.559,0.2404
emp_002815,2026-05-27,0.6415,0.3229,0.2404,0.5274,0.3204
emp_002816,2026-05-27,0.648,0.3956,0.3543,0.4225,0.4885
emp_002817,2026-05-27,0.4072,0.6862,0.0418,0.8205,0.731
emp_002818,2026-05-27,0.6503,0.4458,0.4065,0.5671,0.5722
emp_002819,2026-05-27,0.7483,0.4593,0.4355,0.5835,0.6629
emp_002820,2026-05-27,0.549,0.5932,0.3995,0.6035,0.3494
emp_002821,2026-05-27,0.4749,0.3462,0.2948,0.5555,0.4359
emp_002824,2026-05-27,0.6715,0.7878,0.1373,0.5054,0.3292
emp_002826,2026-05-27,0.6801,0.3602,0.2763,0.6737,0.4028
emp_002827,2026-05-27,0.5374,0.0966,0.1235,0.4214,0.4211
emp_002830,2026-05-27,0.6257,0.1962,0.4286,0.4759,0.3699
emp_002832,2026-05-27,0.4131,0.3246,0.08,0.4462,0.3842
emp_002833,2026-05-27,0.4487,0.3143,0.4503,0.545,0.4864
emp_002835,2026-05-27,0.2721,0.6617,0.0605,0.476,0.5608
emp_002836,2026-05-27,0.519,0.3117,0.4464,0.6155,0.4632
emp_002837,2026-05-27,0.5288,0.324,0.6305,0.6853,0.473
emp_002838,2026-05-27,0.2947,0.288,0.3247,0.6916,0.3921
emp_002839,2026-05-27,0.589,0.4333,0.3246,0.4664,0.5878
emp_002841,2026-05-27,0.4212,0.2608,0.2022,0.5152,0.4086
emp_002842,2026-05-27,0.508,0.2123,0.5767,0.6275,0.341
emp_002843,2026-05-27,0.4491,0.5994,0.3254,0.4846,0.4352
emp_002844,2026-05-27,0.7563,0.2964,0.4967,0.6248,0.4719
emp_002845,2026-05-27,0.5131,0.5162,0.4931,0.5505,0.3249
emp_002846,2026-05-27,0.5959,0.3594,0.5434,0.497,0.3287
emp_002847,2026-05-27,0.3237,0.5424,0.3788,0.6576,0.6002
emp_002848,2026-05-27,0.2684,0.5212,0.3006,0.3678,0.453
emp_002849,2026-05-27,0.552,0.3539,0.4532,0.4418,0.51
emp_002850,2026-05-27,0.4444,0.1769,0.3967,0.5566,0.3709
emp_002851,2026-05-27,0.4534,0.392,0.3881,0.5083,0.5957
emp_002854,2026-05-27,0.4662,0.1108,0.3933,0.5748,0.4802
emp_002855,2026-05-27,0.6262,0.3552,0.1212,0.578,0.5081
emp_002856,2026-05-27,0.7473,0.4967,0.2674,0.3683,0.3921
emp_002857,2026-05-27,0.5088,0.1754,0.3827,0.4967,0.4412
emp_002858,2026-05-27,0.4716,0.4152,0.2982,0.8422,0.5599
emp_002859,2026-05-27,0.4852,0.2507,0.1169,0.4885,0.3582
emp_002861,2026-05-27,0.7353,0.2872,0.273,0.6081,0.4692
emp_002862,2026-05-27,0.6463,0.3709,0.3908,0.4482,0.3919
emp_002864,2026-05-27,0.7427,0.3475,0.2599,0.5861,0.3879
emp_002865,2026-05-27,0.7102,0.0203,0.0582,0.4376,0.3032
emp_002867,2026-05-27,0.3066,0.3499,0.1998,0.3814,0.5549
emp_002869,2026-05-27,0.6953,0.298,0.3069,0.5627,0.3134
emp_002870,2026-05-27,0.5078,0.4808,0.3071,0.4837,0.4701
emp_002871,2026-05-27,0.5315,0.2329,0.4007,0.5448,0.5472
emp_002873,2026-05-27,0.5215,0.4415,0.2953,0.4976,0.3864
emp_002874,2026-05-27,0.4278,0.4108,0.3933,0.4741,0.3421
emp_002876,2026-05-27,0.4974,0.0269,0.4312,0.6525,0.5195
emp_002877,2026-05-27,0.6732,0.3374,0.3379,0.527,0.4966
emp_002878,2026-05-27,0.6963,0.2984,0.5002,0.6387,0.2829
emp_002879,2026-05-27,0.47,0.5091,0.3175,0.4765,0.3578
emp_002880,2026-05-27,0.4323,0.3764,0.2249,0.4179,0.4976
emp_002881,2026-05-27,0.7636,0.0201,0.4363,0.5987,0.4148
emp_002882,2026-05-27,0.3555,0.541,0.0508,0.4422,0.584
emp_002883,2026-05-27,0.4997,0.3223,0.278,0.4538,0.4589
emp_002884,2026-05-27,0.5055,0.355,0.379,0.5467,0.583
emp_002886,2026-05-27,0.5403,0.4111,0.281,0.5315,0.4578
emp_002887,2026-05-27,0.4752,0.2662,0.3276,0.5606,0.259
emp_002888,2026-05-27,0.666,0.378,0.4602,0.4503,0.4457
emp_002889,2026-05-27,0.3902,0.3738,0.2316,0.5599,0.5694
emp_002891,2026-05-27,0.5158,0.4834,0.3715,0.4509,0.5953
emp_002892,2026-05-27,0.5668,0.2749,0.5314,0.6989,0.4955
emp_002893,2026-05-27,0.64,0.2791,0.3782,0.6547,0.5194
emp_002894,2026-05-27,0.2384,0.501,0.3984,0.5327,0.6141
emp_002895,2026-05-27,0.5635,0.3675,0.533,0.5143,0.5312
emp_002898,2026-05-27,0.6064,0.1902,0.4783,0.6852,0.4209
emp_002899,2026-05-27,0.5572,0.2977,0.3027,0.5932,0.2947
emp_002900,2026-05-27,0.6202,0.1533,0.2722,0.5167,0.3137
emp_002901,2026-05-27,0.4434,0.252,0.4715,0.5048,0.201
emp_002902,2026-05-27,0.5018,0.2517,0.2447,0.4956,0.5636
emp_002906,2026-05-27,0.6053,0.4567,0.3289,0.5028,0.4526
emp_002907,2026-05-27,0.4565,0.4699,0.3386,0.4676,0.3942
emp_002909,2026-05-27,0.5721,0.348,0.4268,0.6286,0.5564
emp_002912,2026-05-27,0.6117,0.2634,0.2535,0.4871,0.525
emp_002913,2026-05-27,0.546,0.2331,0.4614,0.5354,0.3914
emp_002915,2026-05-27,0.5288,0.541,0.2175,0.3314,0.4198
emp_002917,2026-05-27,0.5683,0.4122,0.3706,0.6184,0.5135
emp_002918,2026-05-27,0.545,0.5313,0.0,0.4416,0.4355
emp_002919,2026-05-27,0.3694,0.2606,0.6206,0.5942,0.4321
emp_002920,2026-05-27,0.5811,0.1802,0.3888,0.515,0.6336
emp_002921,2026-05-27,0.4942,0.306,0.2789,0.4235,0.5535
emp_002922,2026-05-27,0.6607,0.4237,0.1874,0.5143,0.4699
emp_002923,2026-05-27,0.3351,0.6349,0.2947,0.4653,0.4306
emp_002924,2026-05-27,0.6532,0.6283,0.335,0.4589,0.6329
emp_002925,2026-05-27,0.7739,0.216,0.3641,0.7167,0.5198
emp_002926,2026-05-27,0.3762,0.2422,0.3344,0.467,0.4016
